year,month,day,cityid,death_count,new_death_count,death_rate,new_death_rate
2020,3,26,23,0,0,0,0
2020,3,26,24,2,0,.246,.0176
2020,3,26,25,4,1,.498,.0711
2020,3,26,26,2,0,.251,.0358
2020,3,26,27,3,0,.391,.0373
2020,3,26,28,3,0,.413,.0589
2020,3,26,29,3,1,.425,.0607
2020,3,26,30,2,0,.288,.0412
2020,3,26,31,7,3,.74,.106
2020,3,26,32,0,0,0,0
2020,3,26,33,0,0,0,0
2020,3,26,34,0,0,0,0
2020,3,26,35,5,0,.322,.0184
2020,3,26,36,4,0,.376,.0269
2020,3,26,37,0,0,0,0
2020,3,26,38,0,0,0,0
2020,3,26,39,0,0,0,0
2020,3,26,40,0,0,0,0
2020,3,26,41,4,2,.239,.0342
2020,3,26,42,0,0,0,0
2020,3,26,43,1,1,.0679,.00971
2020,3,26,44,46,9,11.8,1.39
2020,3,26,45,0,0,0,0
2020,3,26,46,2,0,.162,.0231
2020,3,26,47,0,0,0,0
2020,3,26,48,0,0,0,0
2020,3,26,49,0,0,0,0
2020,3,26,50,0,0,0,0
2020,3,26,51,0,0,0,0
2020,3,26,52,7,2,.972,.0793
2020,3,26,53,1,0,.153,0
2020,3,27,1,27,6,.269,.0356
2020,3,27,2,560,125,6.72,.867
2020,3,27,3,20,2,.388,.0472
2020,3,27,4,2,0,.0424,.00303
2020,3,27,5,5,1,.111,.0127
2020,3,27,6,5,2,.15,.0214
2020,3,27,7,7,0,.266,.0325
2020,3,27,8,10,0,.441,.0504
2020,3,27,9,127,16,5.64,.374
2020,3,27,10,1,0,.0476,0
2020,3,27,11,5,2,.25,.0357
2020,3,27,12,21,1,1.09,.0963
2020,3,27,13,37,11,2.12,.278
2020,3,27,14,2,1,.126,.018
2020,3,27,15,2,0,.152,.0217
2020,3,27,16,1,1,.0785,.0112
2020,3,27,17,0,0,0,0
2020,3,27,18,9,2,.933,.0889
2020,3,27,19,3,0,.313,.0298
2020,3,27,20,0,0,0,0
2020,3,27,21,3,1,.34,.0486
2020,3,27,22,0,0,0,0
2020,3,27,23,0,0,0,0
2020,3,27,24,2,0,.246,.0176
2020,3,27,25,4,0,.498,.0533
2020,3,27,26,2,0,.251,.0358
2020,3,27,27,4,1,.522,.0559
2020,3,27,28,3,0,.413,.0589
2020,3,27,29,3,0,.425,.0607
2020,3,27,30,2,0,.288,.0412
2020,3,27,31,9,2,.952,.121
2020,3,27,32,0,0,0,0
2020,3,27,33,4,4,.382,.0546
2020,3,27,34,0,0,0,0
2020,3,27,35,6,1,.387,.0276
2020,3,27,36,12,8,1.13,.134
2020,3,27,37,0,0,0,0
2020,3,27,38,2,2,.0736,.0105
2020,3,27,39,0,0,0,0
2020,3,27,40,1,1,.175,.025
2020,3,27,41,4,0,.239,.0342
2020,3,27,42,1,1,.079,.0113
2020,3,27,43,2,1,.136,.0194
2020,3,27,44,57,11,14.6,1.79
2020,3,27,45,0,0,0,0
2020,3,27,46,2,0,.162,.0231
2020,3,27,47,1,1,.111,.0159
2020,3,27,48,0,0,0,0
2020,3,27,49,0,0,0,0
2020,3,27,50,0,0,0,0
2020,3,27,51,0,0,0,0
2020,3,27,52,7,0,.972,.0793
2020,3,27,53,1,0,.153,0
2020,3,28,1,33,6,.329,.0413
2020,3,28,2,825,265,9.9,1.29
2020,3,28,3,28,8,.544,.0666
2020,3,28,4,3,1,.0636,.00606
2020,3,28,5,5,0,.111,.0127
2020,3,28,6,7,2,.21,.03
2020,3,28,7,9,2,.341,.0434
2020,3,28,8,14,4,.618,.0756
2020,3,28,9,138,11,6.13,.393
2020,3,28,10,1,0,.0476,0
2020,3,28,11,5,0,.25,.0357
2020,3,28,12,26,5,1.35,.133
2020,3,28,13,46,9,2.63,.343
2020,3,28,14,5,3,.316,.0451
2020,3,28,15,2,0,.152,.0217
2020,3,28,16,1,0,.0785,.0112
2020,3,28,17,0,0,0,0
2020,3,28,18,11,2,1.14,.118
2020,3,28,19,3,0,.313,.0149
2020,3,28,20,0,0,0,0
2020,3,28,21,4,1,.454,.0648
2020,3,28,22,0,0,0,0
2020,3,28,23,2,2,.337,.0481
2020,3,28,24,2,0,.246,.0176
2020,3,28,25,5,1,.622,.0711
2020,3,28,26,3,1,.376,.0537
2020,3,28,27,4,0,.522,.0559
2020,3,28,28,5,2,.688,.0982
2020,3,28,29,4,1,.567,.0607
2020,3,28,30,2,0,.288,0
2020,3,28,31,9,0,.952,.106
2020,3,28,32,1,1,.147,.021
2020,3,28,33,5,1,.477,.0682
2020,3,28,34,0,0,0,0
2020,3,28,35,6,0,.387,.0276
2020,3,28,36,13,1,1.22,.134
2020,3,28,37,0,0,0,0
2020,3,28,38,3,1,.11,.0158
2020,3,28,39,0,0,0,0
2020,3,28,40,1,0,.175,.025
2020,3,28,41,6,2,.359,.0513
2020,3,28,42,2,1,.158,.0226
2020,3,28,43,2,0,.136,.0194
2020,3,28,44,70,13,17.9,2.09
2020,3,28,45,0,0,0,0
2020,3,28,46,3,1,.243,.0231
2020,3,28,47,1,0,.111,.0159
2020,3,28,48,0,0,0,0
2020,3,28,49,1,1,.208,.0297
2020,3,28,50,0,0,0,0
2020,3,28,51,0,0,0,0
2020,3,28,52,10,3,1.39,.139
2020,3,28,53,3,2,.46,.0439
2020,3,29,1,37,4,.369,.0455
2020,3,29,2,991,166,11.9,1.49
2020,3,29,3,40,12,.777,.0943
2020,3,29,4,4,1,.0849,.00909
2020,3,29,5,5,0,.111,.00955
2020,3,29,6,7,0,.21,.03
2020,3,29,7,9,0,.341,.0379
2020,3,29,8,14,0,.618,.0756
2020,3,29,9,146,8,6.48,.438
2020,3,29,10,1,0,.0476,0
2020,3,29,11,5,0,.25,.0285
2020,3,29,12,26,0,1.35,.111
2020,3,29,13,56,10,3.2,.416
2020,3,29,14,5,0,.316,.0451
2020,3,29,15,2,0,.152,.0217
2020,3,29,16,1,0,.0785,.0112
2020,3,29,17,1,1,.0901,.0129
2020,3,29,18,11,0,1.14,.104
2020,3,29,19,3,0,.313,.0149
2020,3,29,20,1,1,.107,.0152
2020,3,29,21,5,1,.567,.081
2020,3,29,22,0,0,0,0
2020,3,29,23,2,0,.337,.0481
2020,3,29,24,2,0,.246,.0176
2020,3,29,25,5,0,.622,.0533
2020,3,29,26,4,1,.502,.0717
2020,3,29,27,4,0,.522,.0559
2020,3,29,28,5,0,.688,.0982
2020,3,29,29,5,1,.708,.081
2020,3,29,30,2,0,.288,0
2020,3,29,31,9,0,.952,.106
2020,3,29,32,1,0,.147,.021
2020,3,29,33,6,1,.573,.0818
2020,3,29,34,0,0,0,0
2020,3,29,35,6,0,.387,.0276
2020,3,29,36,12,-1,1.13,.121
2020,3,29,37,0,0,0,0
2020,3,29,38,3,0,.11,.0158
2020,3,29,39,0,0,0,0
2020,3,29,40,1,0,.175,.025
2020,3,29,41,6,0,.359,.0513
2020,3,29,42,5,3,.395,.0564
2020,3,29,43,2,0,.136,.0194
2020,3,29,44,73,3,18.7,2.12
2020,3,29,45,0,0,0,0
2020,3,29,46,4,1,.324,.0347
2020,3,29,47,1,0,.111,.0159
2020,3,29,48,0,0,0,0
2020,3,29,49,2,1,.415,.0593
2020,3,29,50,0,0,0,0
2020,3,29,51,0,0,0,0
2020,3,29,52,11,1,1.53,.159
2020,3,29,53,3,0,.46,.0439
2020,3,30,1,44,7,.438,.0527
2020,3,30,2,1202,211,14.4,1.79
2020,3,30,3,44,4,.854,.0971
2020,3,30,4,7,3,.149,.0182
2020,3,30,5,5,0,.111,.00955
2020,3,30,6,7,0,.21,.03
2020,3,30,7,11,2,.417,.0488
2020,3,30,8,15,1,.662,.0693
2020,3,30,9,152,6,6.75,.406
2020,3,30,10,1,0,.0476,0
2020,3,30,11,5,0,.25,.0285
2020,3,30,12,29,3,1.5,.133
2020,3,30,13,83,27,4.74,.612
2020,3,30,14,7,2,.442,.0631
2020,3,30,15,2,0,.152,0
2020,3,30,16,2,1,.157,.0224
2020,3,30,17,1,0,.0901,.0129
2020,3,30,18,13,2,1.35,.133
2020,3,30,19,4,1,.418,.0149
2020,3,30,20,1,0,.107,.0152
2020,3,30,21,6,1,.681,.0972
2020,3,30,22,0,0,0,0
2020,3,30,23,2,0,.337,.0481
2020,3,30,24,2,0,.246,.0176
2020,3,30,25,7,2,.871,.0711
2020,3,30,26,4,0,.502,.0717
2020,3,30,27,4,0,.522,.0559
2020,3,30,28,6,1,.825,.118
2020,3,30,29,9,4,1.28,.142
2020,3,30,30,3,1,.432,.0206
2020,3,30,31,10,1,1.06,.106
2020,3,30,32,3,2,.442,.0631
2020,3,30,33,6,0,.573,.0818
2020,3,30,34,0,0,0,0
2020,3,30,35,7,1,.451,.0276
2020,3,30,36,16,4,1.5,.175
2020,3,30,37,0,0,0,0
2020,3,30,38,4,1,.147,.021
2020,3,30,39,0,0,0,0
2020,3,30,40,1,0,.175,.025
2020,3,30,41,7,1,.419,.0513
2020,3,30,42,6,1,.474,.0677
2020,3,30,43,2,0,.136,.0194
2020,3,30,44,86,13,22,2.42
2020,3,30,45,1,1,.194,.0277
2020,3,30,46,4,0,.324,.0347
2020,3,30,47,1,0,.111,.0159
2020,3,30,48,0,0,0,0
2020,3,30,49,3,1,.623,.089
2020,3,30,50,0,0,0,0
2020,3,30,51,0,0,0,0
2020,3,30,52,11,0,1.53,.139
2020,3,30,53,3,0,.46,.0439
2020,3,31,1,54,10,.538,.0612
2020,3,31,2,1475,273,17.7,2.13
2020,3,31,3,61,17,1.18,.136
2020,3,31,4,6,-1,.127,.0152
2020,3,31,5,8,3,.178,.0191
2020,3,31,6,9,2,.27,.0342
2020,3,31,7,13,2,.493,.0434
2020,3,31,8,23,8,1.01,.107
2020,3,31,9,152,0,6.75,.361
2020,3,31,10,1,0,.0476,0
2020,3,31,11,9,4,.449,.057
2020,3,31,12,31,2,1.61,.104
2020,3,31,13,120,37,6.86,.874
2020,3,31,14,14,7,.884,.126
2020,3,31,15,3,1,.228,.0108
2020,3,31,16,2,0,.157,.0224
2020,3,31,17,1,0,.0901,.0129
2020,3,31,18,18,5,1.87,.163
2020,3,31,19,4,0,.418,.0149
2020,3,31,20,1,0,.107,.0152
2020,3,31,21,6,0,.681,.0972
2020,3,31,22,0,0,0,0
2020,3,31,23,2,0,.337,.0481
2020,3,31,24,2,0,.246,0
2020,3,31,25,8,1,.995,.0889
2020,3,31,26,7,3,.878,.125
2020,3,31,27,8,4,1.04,.13
2020,3,31,28,7,1,.963,.138
2020,3,31,29,9,0,1.28,.142
2020,3,31,30,3,0,.432,.0206
2020,3,31,31,11,1,1.16,.121
2020,3,31,32,4,1,.589,.0841
2020,3,31,33,6,0,.573,.0818
2020,3,31,34,0,0,0,0
2020,3,31,35,7,0,.451,.0276
2020,3,31,36,18,2,1.69,.188
2020,3,31,37,0,0,0,0
2020,3,31,38,7,3,.258,.0368
2020,3,31,39,0,0,0,0
2020,3,31,40,1,0,.175,.025
2020,3,31,41,7,0,.419,.0427
2020,3,31,42,6,0,.474,.0677
2020,3,31,43,3,1,.204,.0291
2020,3,31,44,101,15,25.9,2.75
2020,3,31,45,1,0,.194,.0277
2020,3,31,46,6,2,.486,.0463
2020,3,31,47,1,0,.111,.0159
2020,3,31,48,1,1,.103,.0147
2020,3,31,49,3,0,.623,.089
2020,3,31,50,0,0,0,0
2020,3,31,51,0,0,0,0
2020,3,31,52,13,2,1.8,.178
2020,3,31,53,3,0,.46,.0439
2020,4,1,1,65,11,.647,.074
2020,4,1,2,1848,373,22.2,2.6
2020,4,1,3,95,34,1.84,.227
2020,4,1,4,6,0,.127,.0152
2020,4,1,5,8,0,.178,.0191
2020,4,1,6,15,6,.449,.0556
2020,4,1,7,15,2,.569,.0488
2020,4,1,8,28,5,1.24,.139
2020,4,1,9,166,14,7.37,.412
2020,4,1,10,3,2,.143,.0136
2020,4,1,11,9,0,.449,.057
2020,4,1,12,33,2,1.71,.111
2020,4,1,13,146,26,8.35,1.02
2020,4,1,14,14,0,.884,.117
2020,4,1,15,4,1,.304,.0217
2020,4,1,16,2,0,.157,.0224
2020,4,1,17,2,1,.18,.0257
2020,4,1,18,23,5,2.38,.237
2020,4,1,19,4,0,.418,.0149
2020,4,1,20,3,2,.32,.0457
2020,4,1,21,7,1,.794,.0972
2020,4,1,22,0,0,0,0
2020,4,1,23,2,0,.337,.0481
2020,4,1,24,3,1,.369,.0176
2020,4,1,25,15,7,1.87,.213
2020,4,1,26,10,3,1.25,.143
2020,4,1,27,8,0,1.04,.0932
2020,4,1,28,8,1,1.1,.0982
2020,4,1,29,11,2,1.56,.182
2020,4,1,30,4,1,.576,.0412
2020,4,1,31,16,5,1.69,.181
2020,4,1,32,4,0,.589,.0841
2020,4,1,33,10,4,.955,.136
2020,4,1,34,0,0,0,0
2020,4,1,35,9,2,.58,.0368
2020,4,1,36,20,2,1.88,.215
2020,4,1,37,0,0,0,0
2020,4,1,38,11,4,.405,.0578
2020,4,1,39,0,0,0,0
2020,4,1,40,1,0,.175,.025
2020,4,1,41,8,1,.479,.0513
2020,4,1,42,6,0,.474,.0677
2020,4,1,43,3,0,.204,.0291
2020,4,1,44,115,14,29.5,2.86
2020,4,1,45,1,0,.194,.0277
2020,4,1,46,9,3,.729,.081
2020,4,1,47,1,0,.111,.0159
2020,4,1,48,1,0,.103,.0147
2020,4,1,49,3,0,.623,.089
2020,4,1,50,1,1,.0862,.0123
2020,4,1,51,0,0,0,0
2020,4,1,52,14,1,1.94,.178
2020,4,1,53,3,0,.46,.0439
2020,4,2,1,78,13,.777,.0811
2020,4,2,2,2152,304,25.8,2.94
2020,4,2,3,107,12,2.08,.247
2020,4,2,4,10,4,.212,.0242
2020,4,2,5,12,4,.268,.0255
2020,4,2,6,16,1,.479,.0556
2020,4,2,7,17,2,.645,.0542
2020,4,2,8,34,6,1.5,.151
2020,4,2,9,177,11,7.86,.419
2020,4,2,10,6,3,.285,.034
2020,4,2,11,9,0,.449,.0428
2020,4,2,12,37,4,1.92,.126
2020,4,2,13,194,48,11.1,1.37
2020,4,2,14,14,0,.884,.117
2020,4,2,15,5,1,.38,.0325
2020,4,2,16,3,1,.235,.0336
2020,4,2,17,2,0,.18,.0257
2020,4,2,18,26,3,2.7,.281
2020,4,2,19,9,5,.94,.0895
2020,4,2,20,7,4,.747,.107
2020,4,2,21,7,0,.794,.081
2020,4,2,22,0,0,0,0
2020,4,2,23,2,0,.337,.0481
2020,4,2,24,3,0,.369,.0176
2020,4,2,25,21,6,2.61,.302
2020,4,2,26,10,0,1.25,.143
2020,4,2,27,12,4,1.57,.168
2020,4,2,28,11,3,1.51,.157
2020,4,2,29,12,1,1.7,.182
2020,4,2,30,5,1,.72,.0617
2020,4,2,31,18,2,1.9,.166
2020,4,2,32,5,1,.736,.105
2020,4,2,33,11,1,1.05,.15
2020,4,2,34,0,0,0,0
2020,4,2,35,9,0,.58,.0368
2020,4,2,36,23,3,2.16,.255
2020,4,2,37,1,1,.142,.0203
2020,4,2,38,20,9,.736,.105
2020,4,2,39,0,0,0,0
2020,4,2,40,1,0,.175,.025
2020,4,2,41,9,1,.538,.0427
2020,4,2,42,6,0,.474,.0677
2020,4,2,43,5,2,.34,.0388
2020,4,2,44,125,10,32,2.89
2020,4,2,45,1,0,.194,.0277
2020,4,2,46,12,3,.972,.116
2020,4,2,47,1,0,.111,.0159
2020,4,2,48,2,1,.205,.0293
2020,4,2,49,3,0,.623,.089
2020,4,2,50,1,0,.0862,.0123
2020,4,2,51,0,0,0,0
2020,4,2,52,16,2,2.22,.178
2020,4,2,53,5,2,.767,.0877
2020,4,3,1,89,11,.887,.0882
2020,4,3,2,2648,496,31.8,3.58
2020,4,3,3,141,34,2.74,.336
2020,4,3,4,12,2,.255,.0303
2020,4,3,5,17,5,.379,.0382
2020,4,3,6,17,1,.509,.0514
2020,4,3,7,17,0,.645,.0542
2020,4,3,8,39,5,1.72,.183
2020,4,3,9,188,11,8.35,.387
2020,4,3,10,7,1,.333,.0408
2020,4,3,11,10,1,.499,.0357
2020,4,3,12,39,2,2.02,.133
2020,4,3,13,223,29,12.7,1.52
2020,4,3,14,14,0,.884,.108
2020,4,3,15,5,0,.38,.0325
2020,4,3,16,3,0,.235,.0224
2020,4,3,17,2,0,.18,.0257
2020,4,3,18,35,9,3.63,.385
2020,4,3,19,9,0,.94,.0895
2020,4,3,20,7,0,.747,.107
2020,4,3,21,7,0,.794,.0648
2020,4,3,22,0,0,0,0
2020,4,3,23,4,2,.674,.0963
2020,4,3,24,3,0,.369,.0176
2020,4,3,25,23,2,2.86,.338
2020,4,3,26,10,0,1.25,.143
2020,4,3,27,12,0,1.57,.149
2020,4,3,28,14,3,1.93,.216
2020,4,3,29,15,3,2.13,.243
2020,4,3,30,6,1,.864,.0823
2020,4,3,31,28,10,2.96,.287
2020,4,3,32,7,2,1.03,.147
2020,4,3,33,11,0,1.05,.0955
2020,4,3,34,1,1,.1,.0143
2020,4,3,35,10,1,.644,.0368
2020,4,3,36,26,3,2.44,.188
2020,4,3,37,1,0,.142,.0203
2020,4,3,38,25,5,.92,.121
2020,4,3,39,0,0,0,0
2020,4,3,40,1,0,.175,0
2020,4,3,41,12,3,.718,.0684
2020,4,3,42,9,3,.711,.0903
2020,4,3,43,5,0,.34,.0291
2020,4,3,44,148,23,37.9,3.33
2020,4,3,45,1,0,.194,.0277
2020,4,3,46,13,1,1.05,.127
2020,4,3,47,2,1,.222,.0159
2020,4,3,48,2,0,.205,.0293
2020,4,3,49,3,0,.623,.089
2020,4,3,50,1,0,.0862,.0123
2020,4,3,51,1,1,.222,.0317
2020,4,3,52,18,2,2.5,.218
2020,4,3,53,8,3,1.23,.153
2020,4,4,1,117,28,1.17,.12
2020,4,4,2,3221,573,38.6,4.11
2020,4,4,3,167,26,3.24,.386
2020,4,4,4,17,5,.361,.0424
2020,4,4,5,28,11,.624,.0733
2020,4,4,6,18,1,.539,.0471
2020,4,4,7,18,1,.683,.0488
2020,4,4,8,41,2,1.81,.17
2020,4,4,9,204,16,9.06,.419
2020,4,4,10,9,2,.428,.0544
2020,4,4,11,11,1,.549,.0428
2020,4,4,12,40,1,2.07,.104
2020,4,4,13,252,29,14.4,1.68
2020,4,4,14,24,10,1.52,.171
2020,4,4,15,6,1,.456,.0434
2020,4,4,16,6,3,.471,.0561
2020,4,4,17,4,2,.36,.0515
2020,4,4,18,36,1,3.73,.37
2020,4,4,19,9,0,.94,.0895
2020,4,4,20,10,3,1.07,.152
2020,4,4,21,8,1,.907,.0648
2020,4,4,22,0,0,0,0
2020,4,4,23,6,2,1.01,.0963
2020,4,4,24,6,3,.738,.0703
2020,4,4,25,28,5,3.48,.409
2020,4,4,26,10,0,1.25,.125
2020,4,4,27,12,0,1.57,.149
2020,4,4,28,14,0,1.93,.177
2020,4,4,29,21,6,2.98,.344
2020,4,4,30,6,0,.864,.0823
2020,4,4,31,29,1,3.07,.302
2020,4,4,32,7,0,1.03,.126
2020,4,4,33,12,1,1.15,.0955
2020,4,4,34,1,0,.1,.0143
2020,4,4,35,12,2,.773,.0552
2020,4,4,36,26,0,2.44,.175
2020,4,4,37,1,0,.142,.0203
2020,4,4,38,31,6,1.14,.147
2020,4,4,39,0,0,0,0
2020,4,4,40,3,2,.525,.05
2020,4,4,41,12,0,.718,.0513
2020,4,4,42,9,0,.711,.079
2020,4,4,43,5,0,.34,.0291
2020,4,4,44,153,5,39.2,3.04
2020,4,4,45,1,0,.194,.0277
2020,4,4,46,13,0,1.05,.116
2020,4,4,47,2,0,.222,.0159
2020,4,4,48,2,0,.205,.0293
2020,4,4,49,3,0,.623,.0593
2020,4,4,50,1,0,.0862,.0123
2020,4,4,51,1,0,.222,.0317
2020,4,4,52,22,4,3.05,.238
2020,4,4,53,8,0,1.23,.11
2020,4,5,1,132,15,1.31,.135
2020,4,5,2,3646,425,43.7,4.55
2020,4,5,3,186,19,3.61,.405
2020,4,5,4,20,3,.424,.0485
2020,4,5,5,31,3,.691,.0828
2020,4,5,6,19,1,.569,.0514
2020,4,5,7,18,0,.683,.0488
2020,4,5,8,41,0,1.81,.17
2020,4,5,9,210,6,9.32,.406
2020,4,5,10,11,2,.523,.0679
2020,4,5,11,11,0,.549,.0428
2020,4,5,12,40,0,2.07,.104
2020,4,5,13,293,41,16.7,1.94
2020,4,5,14,28,4,1.77,.207
2020,4,5,15,8,2,.608,.0651
2020,4,5,16,6,0,.471,.0561
2020,4,5,17,6,2,.54,.0643
2020,4,5,18,41,5,4.25,.444
2020,4,5,19,9,0,.94,.0895
2020,4,5,20,11,1,1.17,.152
2020,4,5,21,8,0,.907,.0486
2020,4,5,22,0,0,0,0
2020,4,5,23,7,1,1.18,.12
2020,4,5,24,7,1,.861,.0879
2020,4,5,25,29,1,3.61,.426
2020,4,5,26,10,0,1.25,.107
2020,4,5,27,12,0,1.57,.149
2020,4,5,28,16,2,2.2,.216
2020,4,5,29,22,1,3.12,.344
2020,4,5,30,6,0,.864,.0823
2020,4,5,31,39,10,4.12,.453
2020,4,5,32,7,0,1.03,.126
2020,4,5,33,12,0,1.15,.0818
2020,4,5,34,1,0,.1,.0143
2020,4,5,35,16,4,1.03,.092
2020,4,5,36,28,2,2.63,.215
2020,4,5,37,1,0,.142,.0203
2020,4,5,38,31,0,1.14,.147
2020,4,5,39,0,0,0,0
2020,4,5,40,3,0,.525,.05
2020,4,5,41,12,0,.718,.0513
2020,4,5,42,11,2,.869,.0677
2020,4,5,43,5,0,.34,.0291
2020,4,5,44,161,8,41.3,3.22
2020,4,5,45,1,0,.194,.0277
2020,4,5,46,14,1,1.13,.116
2020,4,5,47,2,0,.222,.0159
2020,4,5,48,2,0,.205,.0293
2020,4,5,49,3,0,.623,.0297
2020,4,5,50,1,0,.0862,.0123
2020,4,5,51,1,0,.222,.0317
2020,4,5,52,25,3,3.47,.278
2020,4,5,53,8,0,1.23,.11
2020,4,6,1,147,15,1.46,.147
2020,4,6,2,4857,1211,58.3,6.26
2020,4,6,3,209,23,4.06,.458
2020,4,6,4,22,2,.467,.0455
2020,4,6,5,31,0,.691,.0828
2020,4,6,6,19,0,.569,.0514
2020,4,6,7,18,0,.683,.0379
2020,4,6,8,41,0,1.81,.164
2020,4,6,9,224,14,9.94,.457
2020,4,6,10,13,2,.618,.0815
2020,4,6,11,12,1,.599,.0499
2020,4,6,12,40,0,2.07,.0815
2020,4,6,13,346,53,19.8,2.15
2020,4,6,14,28,0,1.77,.189
2020,4,6,15,9,1,.683,.0759
2020,4,6,16,6,0,.471,.0449
2020,4,6,17,7,1,.63,.0772
2020,4,6,18,45,4,4.67,.474
2020,4,6,19,9,0,.94,.0746
2020,4,6,20,13,2,1.39,.183
2020,4,6,21,9,1,1.02,.0486
2020,4,6,22,0,0,0,0
2020,4,6,23,8,1,1.35,.144
2020,4,6,24,7,0,.861,.0879
2020,4,6,25,33,4,4.1,.462
2020,4,6,26,11,1,1.38,.125
2020,4,6,27,20,8,2.61,.298
2020,4,6,28,15,-1,2.06,.177
2020,4,6,29,24,2,3.4,.304
2020,4,6,30,7,1,1.01,.0823
2020,4,6,31,45,6,4.76,.529
2020,4,6,32,7,0,1.03,.0841
2020,4,6,33,13,1,1.24,.0955
2020,4,6,34,2,1,.2,.0286
2020,4,6,35,18,2,1.16,.101
2020,4,6,36,32,4,3.01,.215
2020,4,6,37,1,0,.142,.0203
2020,4,6,38,41,10,1.51,.195
2020,4,6,39,0,0,0,0
2020,4,6,40,4,1,.7,.075
2020,4,6,41,13,1,.778,.0513
2020,4,6,42,14,3,1.11,.0903
2020,4,6,43,5,0,.34,.0291
2020,4,6,44,171,10,43.8,3.11
2020,4,6,45,1,0,.194,0
2020,4,6,46,15,1,1.21,.127
2020,4,6,47,2,0,.222,.0159
2020,4,6,48,4,2,.41,.0586
2020,4,6,49,3,0,.623,0
2020,4,6,50,1,0,.0862,.0123
2020,4,6,51,1,0,.222,.0317
2020,4,6,52,28,3,3.89,.337
2020,4,6,53,8,0,1.23,.11
2020,4,7,1,169,22,1.68,.164
2020,4,7,2,5631,774,67.5,7.12
2020,4,7,3,249,40,4.83,.521
2020,4,7,4,23,1,.488,.0515
2020,4,7,5,35,4,.78,.086
2020,4,7,6,31,12,.929,.0941
2020,4,7,7,19,1,.721,.0325
2020,4,7,8,54,13,2.38,.195
2020,4,7,9,232,8,10.3,.507
2020,4,7,10,18,5,.856,.116
2020,4,7,11,18,6,.898,.0642
2020,4,7,12,44,4,2.28,.0963
2020,4,7,13,402,56,23,2.3
2020,4,7,14,58,30,3.66,.397
2020,4,7,15,12,3,.911,.0976
2020,4,7,16,6,0,.471,.0449
2020,4,7,17,8,1,.72,.0901
2020,4,7,18,54,9,5.6,.533
2020,4,7,19,10,1,1.04,.0895
2020,4,7,20,18,5,1.92,.259
2020,4,7,21,9,0,1.02,.0486
2020,4,7,22,0,0,0,0
2020,4,7,23,9,1,1.52,.168
2020,4,7,24,7,0,.861,.0879
2020,4,7,25,42,9,5.22,.604
2020,4,7,26,11,0,1.38,.0717
2020,4,7,27,27,7,3.52,.354
2020,4,7,28,31,16,4.26,.471
2020,4,7,29,24,0,3.4,.304
2020,4,7,30,9,2,1.3,.123
2020,4,7,31,49,4,5.18,.574
2020,4,7,32,8,1,1.18,.0841
2020,4,7,33,13,0,1.24,.0955
2020,4,7,34,3,1,.3,.0429
2020,4,7,35,21,3,1.35,.129
2020,4,7,36,39,7,3.67,.282
2020,4,7,37,7,6,.996,.142
2020,4,7,38,47,6,1.73,.21
2020,4,7,39,0,0,0,0
2020,4,7,40,5,1,.875,.1
2020,4,7,41,15,2,.897,.0684
2020,4,7,42,16,2,1.26,.113
2020,4,7,43,7,2,.476,.0388
2020,4,7,44,185,14,47.4,3.08
2020,4,7,45,1,0,.194,0
2020,4,7,46,19,4,1.54,.15
2020,4,7,47,2,0,.222,.0159
2020,4,7,48,4,0,.41,.044
2020,4,7,49,3,0,.623,0
2020,4,7,50,1,0,.0862,.0123
2020,4,7,51,1,0,.222,.0317
2020,4,7,52,28,0,3.89,.297
2020,4,7,53,14,6,2.15,.241
2020,4,8,1,198,29,1.97,.189
2020,4,8,2,6441,810,77.3,7.87
2020,4,8,3,312,63,6.06,.602
2020,4,8,4,31,8,.658,.0758
2020,4,8,5,37,2,.825,.0924
2020,4,8,6,36,5,1.08,.0899
2020,4,8,7,20,1,.759,.0271
2020,4,8,8,65,11,2.87,.233
2020,4,8,9,246,14,10.9,.507
2020,4,8,10,19,1,.904,.109
2020,4,8,11,18,0,.898,.0642
2020,4,8,12,47,3,2.44,.104
2020,4,8,13,446,44,25.5,2.45
2020,4,8,14,86,28,5.43,.649
2020,4,8,15,12,0,.911,.0868
2020,4,8,16,7,1,.549,.0561
2020,4,8,17,10,2,.901,.103
2020,4,8,18,67,13,6.95,.652
2020,4,8,19,10,0,1.04,.0895
2020,4,8,20,21,3,2.24,.274
2020,4,8,21,10,1,1.13,.0486
2020,4,8,22,0,0,0,0
2020,4,8,23,10,1,1.68,.193
2020,4,8,24,10,3,1.23,.123
2020,4,8,25,50,8,6.22,.622
2020,4,8,26,15,4,1.88,.0896
2020,4,8,27,27,0,3.52,.354
2020,4,8,28,33,2,4.54,.491
2020,4,8,29,27,3,3.83,.324
2020,4,8,30,13,4,1.87,.185
2020,4,8,31,59,10,6.24,.65
2020,4,8,32,11,3,1.62,.147
2020,4,8,33,16,3,1.53,.0818
2020,4,8,34,3,0,.3,.0429
2020,4,8,35,22,1,1.42,.12
2020,4,8,36,42,3,3.95,.295
2020,4,8,37,7,0,.996,.142
2020,4,8,38,50,3,1.84,.205
2020,4,8,39,0,0,0,0
2020,4,8,40,5,0,.875,.1
2020,4,8,41,16,1,.957,.0684
2020,4,8,42,18,2,1.42,.135
2020,4,8,43,7,0,.476,.0388
